SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
1106874,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,YES,5,GALLON(S)
1106875,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1106876,OTD,000000-00-0,,2,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
1106879,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,UNKNOWN,0,UNKNOWN AMOUNT
1106880,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1106882,OHY,000000-00-0,,2,OUNCE(S),HYDRAULIC OIL,YES,2,OUNCE(S)
1106884,DZB,000000-00-0,,5,BARREL(S),DRILLING BRINE (WITH ZINC SALTS),NO,,
1106885,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1106887,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
1106889,HPO,000000-00-0,,0,UNKNOWN AMOUNT,HYDROGEN PEROXIDE SOLUTION 50%,NO,,
1106890,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1106891,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1106892,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1106893,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1106895,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SEWAGE,NO,,
1106896,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1106897,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1106898,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1106899,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1106900,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
1106901,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1106902,OLB,000000-00-0,,20,GALLON(S),"OIL, MISC: LUBRICATING",YES,20,GALLON(S)
1106903,OLB,000000-00-0,,10,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1106904,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1106905,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
1106906,NCC,000000-00-0,,0,UNKNOWN AMOUNT,LIME STONE,NO,,
1106907,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1106908,OLB,000000-00-0,,300,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1106913,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1106914,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1106918,MCR,007439-97-6,,20,GALLON(S),MERCURY,UNKNOWN,0,UNKNOWN AMOUNT
1106919,OHY,000000-00-0,,20,GALLON(S),HYDRAULIC OIL,YES,1,QUART(S)
1106920,OLB,000000-00-0,,2,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1106921,BDI,000000-00-0,,0,UNKNOWN AMOUNT,BUTADIENE,NO,,
1106921,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
1106921,CMO,000000-00-0,,0,UNKNOWN AMOUNT,CARBON MONOXIDE,NO,,
1106921,ETL,000000-00-0,,0,UNKNOWN AMOUNT,ETHYLENE,NO,,
1106921,PPL,000000-00-0,,0,UNKNOWN AMOUNT,PROPYLENE,NO,,
1106921,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
1106921,TOL,000108-88-3,,0,UNKNOWN AMOUNT,TOLUENE,NO,,
1106921,NCC,000000-00-0,,0,UNKNOWN AMOUNT,VOC,NO,,
1106921,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PARTICULATE MATTER,NO,,
1106923,OOD,000000-00-0,,40,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
1106924,OIL,000000-00-0,,17,GALLON(S),OIL: CRUDE,YES,16,GALLON(S)
1106925,OTH,000000-00-0,,0,UNKNOWN AMOUNT,COOKING GREASE AND GRAY WATER,YES,0,UNKNOWN AMOUNT
1106927,BNZ,000071-43-2,,7,GALLON(S),BENZENE,NO,,
1106928,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1106929,OTD,000000-00-0,,50,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
1106931,OTH,000000-00-0,,35,GALLON(S),PARAFFINIC PETROLEUM OIL,YES,0,UNKNOWN AMOUNT
1106933,OUN,000000-00-0,,1,CUP(S),UNKNOWN OIL,YES,1,CUP(S)
1106934,OTH,000000-00-0,,2,QUART(S),OIL BASED ENAMEL PAINT,YES,1,QUART(S)
1106935,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1106936,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1106937,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1106938,ODS,000000-00-0,,40,GALLON(S),OIL: DIESEL,NO,,
1106940,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
1106941,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BATTERY ACID,NO,0,UNKNOWN AMOUNT
1106942,SFA,007664-93-9,,0,UNKNOWN AMOUNT,SULFURIC ACID MIXED WITH WATER,NO,,
1106943,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,NO,,
1106945,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1106946,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1106947,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1106948,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
1106949,GAS,000000-00-0,,1,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,1,GALLON(S)
1106950,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
1106951,JPV,000000-00-0,,50,GALLON(S),"JET FUEL: JP-5 (KEROSENE, HEAVY)",NO,,
1106952,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1106953,OIL,000000-00-0,,1200,BARREL(S),OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1106955,OHY,000000-00-0,,16,GALLON(S),HYDRAULIC OIL,NO,,
1106956,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,YES,0,UNKNOWN AMOUNT
1106957,OTH,000000-00-0,,1,GALLON(S),PETROLEUM BASED PRESERVATIVE,YES,1,GALLON(S)
1106958,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
1106959,OIL,000000-00-0,,0.35,GALLON(S),OIL: CRUDE,YES,0.35,GALLON(S)
1106960,SFA,007664-93-9,,3000,POUND(S),SULFURIC ACID,NO,,
1106965,OHY,000000-00-0,,4.5,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1106965,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1106967,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ASBESTOS,NO,,
1106969,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1106970,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1106971,ODS,000000-00-0,,0.5,GALLON(S),DIESEL AND MOTOR OIL MIXTURE,YES,0.5,GALLON(S)
1106974,EGL,000107-21-1,,15,GALLON(S),ETHYLENE GLYCOL,YES,0,UNKNOWN AMOUNT
1106975,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,NO,,
1106976,OIL,000000-00-0,,3,BARREL(S),OIL: CRUDE,NO,,
1106976,DZB,000000-00-0,,1,BARREL(S),DRILLING BRINE (WITH ZINC SALTS),NO,,
1106977,SFA,007664-93-9,,1000,POUND(S),SULFURIC ACID,NO,,
1106978,OTD,000000-00-0,,100,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
1106980,OHY,000000-00-0,,4.5,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1106980,DZB,000000-00-0,,10,BARREL(S),DRILLING BRINE (WITH ZINC SALTS),YES,0,UNKNOWN AMOUNT
1106981,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1106982,OTF,000000-00-0,,100,GALLON(S),"OIL, MISC: TRANSFORMER (NON-PCP)",NO,,
1106983,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1106985,OIL,000000-00-0,,3,BARREL(S),OIL: CRUDE,YES,3,BARREL(S)
1106986,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1106987,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1106988,OMN,000000-00-0,,600,GALLON(S),"OIL, MISC: MINERAL",NO,,
1106989,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1106990,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1106991,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1106992,ODS,000000-00-0,,40,GALLON(S),OIL: DIESEL,NO,,
1106993,GAS,000000-00-0,,0.5,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1106994,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,NO,,
1106995,MCR,007439-97-6,,2,TABLESPOON(S),MERCURY,NO,,
1106996,OLB,000000-00-0,,1.5,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1106997,OOD,000000-00-0,,50,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
1106999,OOD,000000-00-0,,1,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
1107000,OOD,000000-00-0,,1,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
1107002,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1107003,OTD,000000-00-0,,20,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
1107004,OIL,000000-00-0,,3,OUNCE(S),OIL: CRUDE,YES,3,OUNCE(S)
1107004,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PRODUCED WATER,YES,0,UNKNOWN AMOUNT
1107005,BNZ,000071-43-2,,10,POUND(S),BENZENE,NO,,
1107007,AMA,007664-41-7,,20,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1107008,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107010,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107012,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107013,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1107014,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1107016,OIL,000000-00-0,,5,OUNCE(S),OIL: CRUDE,YES,5,OUNCE(S)
1107016,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PRODUCED WATER,YES,0,UNKNOWN AMOUNT
1107017,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL (PINK SLIME),YES,0,UNKNOWN AMOUNT
1107018,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1107019,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1107020,OTH,000000-00-0,,0,UNKNOWN AMOUNT,MIXTURE OF OILS,YES,0,UNKNOWN AMOUNT
1107022,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1107022,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1107023,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SPENT CAT CRACKER CATALYST,YES,0,UNKNOWN AMOUNT
1107024,OIL,000000-00-0,,4.14,GALLON(S),OIL: CRUDE,YES,4.14,GALLON(S)
1107026,OIL,000000-00-0,,1,GALLON(S),OIL: CRUDE,NO,,
1107027,OTH,000000-00-0,,150,GALLON(S),FUEL ADDITIVE,NO,,
1107028,RFG,000000-00-0,,600,POUND(S),REFRIGERANT GASES,NO,,
1107030,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107032,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1107033,OIL,000000-00-0,,0.00018,GALLON(S),OIL: CRUDE,YES,0.00018,GALLON(S)
1107034,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1107036,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1107037,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1107038,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1107038,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1107040,OMN,000000-00-0,,20,GALLON(S),"OIL, MISC: MINERAL",UNKNOWN,0,UNKNOWN AMOUNT
1107040,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,UNKNOWN,0,UNKNOWN AMOUNT
1107041,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1107042,CLX,007782-50-5,,0,UNKNOWN AMOUNT,CHLORINE,NO,,
1107043,OTH,000000-00-0,,20,GALLON(S),"OTHER OIL, LIGHT CYCLE OIL",YES,5,GALLON(S)
1107044,OTH,000000-00-0,,0,UNKNOWN AMOUNT,"OTHER OIL, LIGHT CYCLE OIL",YES,10,GALLON(S)
1107045,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107046,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1107047,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1107047,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1107048,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1107048,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1107050,SFD,000000-00-0,,500,POUND(S),SULFUR DIOXIDE,NO,,
1107052,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1107053,OOD,000000-00-0,,120,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
1107057,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107058,OTW,000000-00-0,,1,CUP(S),"OIL, FUEL: NO. 2",NO,,
1107059,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1107060,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107061,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107062,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107064,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1107065,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107066,OTF,000000-00-0,,70,GALLON(S),"OIL, MISC: TRANSFORMER",YES,50,GALLON(S)
1107067,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107068,ODS,000000-00-0,,150,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1107069,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107070,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NALCO DVE 4D032,YES,0,UNKNOWN AMOUNT
1107072,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1107074,OIL,000000-00-0,,0.0269,GALLON(S),OIL: CRUDE,YES,0.0269,GALLON(S)
1107075,NCC,000000-00-0,,0,UNKNOWN AMOUNT,FISH EYES,YES,0,UNKNOWN AMOUNT
1107077,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1107078,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1107080,SHC,007681-52-9,,900,GALLON(S),SODIUM HYPOCHLORITE,NO,,
1107081,SHD,001310-73-2,,0,UNKNOWN AMOUNT,SODIUM HYDROXIDE (CAUSTIC SODIUM HYDROXIDE 32%),NO,,
1107082,OIL,000000-00-0,,22.83,GALLON(S),OIL: CRUDE,YES,22.83,GALLON(S)
1107083,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RUN OFF WATER,YES,0,UNKNOWN AMOUNT
1107090,NCC,000000-00-0,,0,UNKNOWN AMOUNT,DIMEPHYLAMINOPROPYLAMINE,NO,,
1107092,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107094,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107095,OSX,000000-00-0,,4,DROP(S),"OIL, FUEL: NO. 6",YES,4,DROP(S)
1107098,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1107099,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107100,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",UNKNOWN,0,UNKNOWN AMOUNT
1107101,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107102,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107103,OHY,000000-00-0,,0.75,GALLON(S),HYDRAULIC OIL,YES,0.75,GALLON(S)
1107104,ODS,000000-00-0,,45,GALLON(S),OIL: DIESEL,NO,,
1107105,CLX,007782-50-5,,0,UNKNOWN AMOUNT,CHLORINE GAS,NO,,
1107107,OHY,000000-00-0,,0.75,GALLON(S),HYDRAULIC OIL,NO,,
1107108,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107109,NCC,000000-00-0,,19,GALLON(S),SPEC MAGIC 200,YES,19,GALLON(S)
1107111,NCC,000000-00-0,,100,GALLON(S),DIESEL EXHAUST FLUID (DEF),YES,0,UNKNOWN AMOUNT
1107114,SFA,007664-93-9,,0,UNKNOWN AMOUNT,SULFURIC ACID,NO,,
1107115,OMT,000000-00-0,,500,GALLON(S),"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1107116,ODS,000000-00-0,,15,GALLON(S),OIL: DIESEL,NO,,
1107117,ODS,000000-00-0,,300,GALLON(S),OIL: DIESEL MIXED WITH SEWAGE,YES,300,GALLON(S)
1107118,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107120,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1107120,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
1107120,NCC,000000-00-0,,0,UNKNOWN AMOUNT,TRANSMISSION FLUIDS,UNKNOWN,0,UNKNOWN AMOUNT
1107120,NCC,000000-00-0,,0,UNKNOWN AMOUNT,VEHICLE FLUIDS,UNKNOWN,0,UNKNOWN AMOUNT
1107121,SHD,001310-73-2,,20,GALLON(S),SODIUM HYDROXIDE,NO,,
1107121,HCL,007647-01-0,,19000,GALLON(S),HYDROCHLORIC ACID,NO,,
1107121,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",NO,,
1107122,OHY,000000-00-0,,10,GALLON(S),HYDRAULIC OIL,NO,,
1107123,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,NO,,
1107124,NCC,000000-00-0,,100,POUND(S),CARBON BLACK POWDER,NO,,
1107125,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107126,GAS,000000-00-0,,1,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,1,GALLON(S)
1107127,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1107128,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,NO,,
1107129,ODS,000000-00-0,,4,GALLON(S),OIL: DIESEL,NO,,
1107130,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107130,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PAINT,YES,0,UNKNOWN AMOUNT
1107130,NCC,000000-00-0,,0,UNKNOWN AMOUNT,FIRE FIGHTING FOAM,YES,0,UNKNOWN AMOUNT
1107131,SHP,000000-00-0,,200,GALLON(S),SODIUM HYPOCHLORITE (15% OR LESS,NO,,
1107132,OTW,000000-00-0,,100,GALLON(S),"OIL, FUEL: NO. 2",NO,,
1107134,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
1107135,NCC,000000-00-0,,50,TON(S),CORN MEAL,NO,,
1107136,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1107138,ODS,000000-00-0,,90,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1107139,OTH,000000-00-0,,0,UNKNOWN AMOUNT,ENGINE OIL,UNKNOWN,0,UNKNOWN AMOUNT
1107139,OTH,000000-00-0,,0,UNKNOWN AMOUNT,RED GREASE,YES,0,UNKNOWN AMOUNT
1107140,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,NO,,
1107141,OHY,000000-00-0,,25,GALLON(S),HYDRAULIC OIL,NO,,
1107143,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
1107144,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",UNKNOWN,0,UNKNOWN AMOUNT
1107145,NCC,000000-00-0,,1,GALLON(S),BATTERY ACID,YES,0,UNKNOWN AMOUNT
1107146,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107147,OIL,000000-00-0,,0.5,GALLON(S),OIL: CRUDE,NO,,
1107148,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1107148,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1107148,KRS,000000-00-0,,0,UNKNOWN AMOUNT,KEROSENE,NO,,
1107149,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107150,NCC,000000-00-0,,0,UNKNOWN AMOUNT,UNITENE LE (UN 1933),NO,,
1107153,NCC,000000-00-0,,3500,GALLON(S),"COMBUSTIBLE LIQUID, N.O.S.",NO,,
1107154,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107155,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1107156,NCC,000000-00-0,,1500,POUND(S),2 ETHYL HEXANOYL CHLORIDE,NO,,
1107158,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107159,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107160,OHY,000000-00-0,,10,DROP(S),HYDRAULIC OIL,YES,10,DROP(S)
1107162,OTH,000000-00-0,,9,GALLON(S),GEAR OIL,YES,9,GALLON(S)
1107163,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
1107164,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107165,SFD,000000-00-0,,7000,POUND(S),SULFUR DIOXIDE,NO,,
1107165,HDS,007783-06-4,,130,POUND(S),HYDROGEN SULFIDE,NO,,
1107166,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,NO,,
1107167,ODS,000000-00-0,,60,GALLON(S),OIL: DIESEL,NO,,
1107168,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1107169,OIL,000000-00-0,,105,BARREL(S),OIL: CRUDE,NO,,
