SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
1146682,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146683,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146684,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1146684,OLB,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: LUBRICATING",NO,,
1146685,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146686,OTF,000000-00-0,,15,GALLON(S),"OIL, MISC: TRANSFORMER",YES,10,GALLON(S)
1146688,OTF,000000-00-0,,10,GALLON(S),"OIL, MISC: TRANSFORMER",YES,0,UNKNOWN AMOUNT
1146689,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146690,CLX,007782-50-5,,10,POUND(S),CHLORINE,NO,,
1146691,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146692,GAS,000000-00-0,,1,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1146694,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146695,OTH,000000-00-0,,0,UNKNOWN AMOUNT,BOAT OILS,YES,0,UNKNOWN AMOUNT
1146697,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146698,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146699,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146701,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146707,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,NO,,
1146710,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1146713,NTX,010102-43-9,,1200,POUND(S),NITRIC OXIDE,NO,,
1146715,GAS,000000-00-0,,15000,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1146716,OTD,000000-00-0,,50,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
1146719,OTF,000000-00-0,,15,GALLON(S),"OIL, MISC: TRANSFORMER, NON-PCB",YES,15,GALLON(S)
1146720,NCC,000000-00-0,,0,UNKNOWN AMOUNT,1.3-EXPLOSIVES (SMALL ARMS SMOKELESS POWDER),NO,,
1146721,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
1146723,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146724,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1146725,OHY,000000-00-0,,0.5,QUART(S),HYDRAULIC OIL,NO,,
1146727,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146728,ODS,000000-00-0,,1,QUART(S),OIL: DIESEL,YES,1,QUART(S)
1146730,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146731,OIL,000000-00-0,,70.21,GALLON(S),OIL: CRUDE,YES,70.21,GALLON(S)
1146732,OTH,000000-00-0,,0,UNKNOWN AMOUNT,HEAVY FUEL OIL,NO,,
1146734,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146735,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146737,OTH,000000-00-0,,150,GALLON(S),JET A,YES,0,UNKNOWN AMOUNT
1146739,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146740,SFA,007664-93-9,,0,UNKNOWN AMOUNT,SULFURIC ACID,NO,,
1146741,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146742,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1146743,OIL,000000-00-0,,5,BARREL(S),OIL: CRUDE,NO,,
1146744,ARL,000107-02-8,,0,UNKNOWN AMOUNT,ACROLEIN,NO,,
1146745,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,YES,5,GALLON(S)
1146746,OIL,000000-00-0,,0.25,BARREL(S),OIL: CRUDE,NO,,
1146746,DZB,000000-00-0,,0.25,BARREL(S),DRILLING BRINE (WITH ZINC SALTS),NO,,
1146750,JPE,000000-00-0,,1,PINT(S),JET FUEL: JP-8,NO,,
1146751,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146752,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1146753,ODS,000000-00-0,,1,CUP(S),OIL: DIESEL,YES,1,CUP(S)
1146754,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146756,EAL,000000-00-0,,0,UNKNOWN AMOUNT,ALCOHOL,NO,,
1146757,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1146758,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146759,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146760,OMN,000000-00-0,,30,GALLON(S),"OIL, MISC: MINERAL",YES,0,UNKNOWN AMOUNT
1146761,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146763,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146764,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146765,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1146766,OHY,000000-00-0,,1,PINT(S),HYDRAULIC OIL,YES,1,PINT(S)
1146767,OTF,000000-00-0,,20,GALLON(S),"OIL, MISC: TRANSFORMER",YES,0,UNKNOWN AMOUNT
1146767,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,UNKNOWN,0,UNKNOWN AMOUNT
1146768,DPM,000000-00-0,,0,UNKNOWN AMOUNT,DIPHENYLMETHANE DIISOCYANATE,NO,,
1146768,DEG,000111-46-6,,0,UNKNOWN AMOUNT,DIETHYLENE GLYCOL,NO,,
1146769,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HYDROGEN FLOURIDE,NO,,
1146771,EGL,000107-21-1,,9,GALLON(S),ETHYLENE GLYCOL,YES,9,GALLON(S)
1146772,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1146774,OTH,000000-00-0,,100,GALLON(S),OIL AND SOIL MIXTURE,NO,,
1146775,NCC,000000-00-0,,110,TON(S),COAL,NO,,
1146776,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1146777,OTH,000000-00-0,,75,BARREL(S),CONDENSATE,NO,,
1146779,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN PINK SUBSTANCE,YES,0,UNKNOWN AMOUNT
1146780,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
1146782,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1146785,OMT,000000-00-0,,150,GALLON(S),"OIL, MISC: MOTOR",NO,,
1146788,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1146789,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL )POWER STEERING FLUID),YES,0,UNKNOWN AMOUNT
1146790,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1146791,DZB,000000-00-0,,30,BARREL(S),DRILLING BRINE (WITH ZINC SALTS),YES,0,UNKNOWN AMOUNT
1146791,OIL,000000-00-0,,1,GALLON(S),OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1146792,BDI,000000-00-0,,11,POUND(S),BUTADIENE,NO,,
1146793,NCC,000000-00-0,,0,UNKNOWN AMOUNT,GRAIN,NO,,
1146794,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1146795,OTH,000000-00-0,,0.5,CUP(S),RESIDUAL OIL,YES,0.5,CUP(S)
1146796,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146797,OIL,000000-00-0,,0.05,GALLON(S),OIL: CRUDE,YES,0.05,GALLON(S)
1146798,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1146800,ODS,000000-00-0,,2,GALLON(S),OIL: DIESEL,YES,2,GALLON(S)
1146802,BNZ,000071-43-2,,1000,POUND(S),MONONITROBENZENE,YES,1000,POUND(S)
1146803,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1146804,BSS,000000-00-0,,1,QUART(S),BILGE SLOPS,YES,1,QUART(S)
1146806,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,UNKNOWN,0,UNKNOWN AMOUNT
1146807,OHY,000000-00-0,,0.5,GALLON(S),HYDRAULIC OIL,NO,,
1146808,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SEWAGE,YES,0,UNKNOWN AMOUNT
1146809,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146810,OTH,000000-00-0,,2,GALLON(S),GAS AND OIL MIXTURE,YES,2,GALLON(S)
1146811,OHY,000000-00-0,,2,GALLON(S),HYDRAULIC OIL,NO,,
1146813,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146814,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146815,ODS,000000-00-0,,150,GALLON(S),OIL: DIESEL,YES,100,GALLON(S)
1146816,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HEAVY BLACK SMOKE,NO,,
1146817,AMA,007664-41-7,,99,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1146818,OHY,000000-00-0,,20,GALLON(S),HYDRAULIC OIL,NO,,
1146820,OUN,000000-00-0,,0.02,GALLON(S),UNKNOWN OIL,YES,0.02,GALLON(S)
1146821,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,NO,,
1146823,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146824,EOX,000075-21-8,,0,UNKNOWN AMOUNT,ETHYLENE OXIDE,NO,,
1146825,OTD,000000-00-0,,25,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
1146827,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146828,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146829,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1146830,OLB,000000-00-0,,2,QUART(S),"OIL, MISC: LUBRICATING",NO,,
1146831,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146832,OHY,000000-00-0,,1,PINT(S),HYDRAULIC OIL,YES,1,PINT(S)
1146833,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1146834,OIL,000000-00-0,,200,BARREL(S),OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1146835,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146836,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146838,NCC,000000-00-0,,0.5,GALLON(S),PAINT,YES,0,UNKNOWN AMOUNT
1146839,OHY,000000-00-0,,150,GALLON(S),HYDRAULIC OIL AND WATER MIXTURE,NO,,
1146840,OHY,000000-00-0,,0.125,CUP(S),HYDRAULIC OIL,YES,0.125,CUP(S)
1146841,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1146842,OHY,000000-00-0,,3,GALLON(S),HYDRAULIC OIL,NO,,
1146842,NCC,000000-00-0,,2,GALLON(S),BATTERY ACID,NO,,
1146843,AMA,007664-41-7,,4700,POUND(S),AMMONIA,NO,,
1146844,ODS,000000-00-0,,45,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1146845,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1146846,OLB,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: LUBRICATING",YES,0,UNKNOWN AMOUNT
1146847,NTX,010102-43-9,,2642,POUND(S),NITRIC OXIDE,NO,,
1146848,OTD,000000-00-0,,1,OUNCE(S),"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
1146849,GAS,000000-00-0,,10,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED) AND OIL,YES,10,GALLON(S)
1146850,OTD,000000-00-0,,50,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
1146851,SFA,007664-93-9,,0,UNKNOWN AMOUNT,SULFURIC ACID,NO,,
1146852,ONG,000000-00-0,,2,TEASPOON(S),NATURAL GAS CONDENSATE,YES,2,TEASPOON(S)
1146853,OHY,000000-00-0,,2,GALLON(S),HYDRAULIC OIL,YES,0.5,GALLON(S)
1146854,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",UNKNOWN,0,UNKNOWN AMOUNT
1146855,EGL,000107-21-1,,7,GALLON(S),ETHYLENE GLYCOL,YES,0,UNKNOWN AMOUNT
1146857,OTW,000000-00-0,,2,GALLON(S),"OIL, FUEL: NO. 2",NO,,
1146858,NCC,000000-00-0,,0.5,GALLON(S),PAINT,YES,0,UNKNOWN AMOUNT
1146860,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146861,ODS,000000-00-0,,2,GALLON(S),OIL: DIESEL,NO,,
1146862,AMA,007664-41-7,,1559.4,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1146863,EAL,000000-00-0,,0,UNKNOWN AMOUNT,ETHYL ALCOHOL,NO,,
1146865,GAS,000000-00-0,,2,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,2,GALLON(S)
1146867,CWD,000000-00-0,,0,UNKNOWN AMOUNT,"CREOSOTE, WOOD",YES,0,UNKNOWN AMOUNT
1146869,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146870,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146871,OTH,000000-00-0,,1,GALLON(S),OTHER OIL (CONDENSATE),YES,1,GALLON(S)
1146872,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146873,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
1146874,OMT,000000-00-0,,2,GALLON(S),"OIL, MISC: MOTOR",NO,,
1146875,JPE,000000-00-0,,40,GALLON(S),JET FUEL: JP-8,NO,,
1146876,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146877,OWA,000000-00-0,,0,UNKNOWN AMOUNT,WASTE OIL,YES,0,UNKNOWN AMOUNT
1146878,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1146879,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL (PETROLEUM PRODUCT AND LIND SEED OIL),YES,0,UNKNOWN AMOUNT
1146881,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1146881,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,YES,0,UNKNOWN AMOUNT
1146882,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146883,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
1146884,MCR,007439-97-6,,1,POUND(S),MERCURY,NO,,
1146886,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL VAPORS,UNKNOWN,0,UNKNOWN AMOUNT
1146887,NCC,000000-00-0,,0,UNKNOWN AMOUNT,GROUND WATER,YES,0,UNKNOWN AMOUNT
1146888,OTH,000000-00-0,,1,GALLON(S),COCONUT OIL,NO,,
1146889,OTF,000000-00-0,,70,GALLON(S),"OIL, MISC: TRANSFORMER",NO,,
1146890,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146891,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
1146893,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146896,OHY,000000-00-0,,30,GALLON(S),HYDRAULIC OIL,NO,,
1146898,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1146899,MCR,007439-97-6,,5,POUND(S),MERCURY,UNKNOWN,0,UNKNOWN AMOUNT
1146900,OTF,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: TRANSFORMER",NO,,
1146900,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,NO,,
1146901,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146902,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1146903,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146905,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146906,OTF,000000-00-0,,17,GALLON(S),"OIL, MISC: TRANSFORMER, NON PCB",YES,17,GALLON(S)
1146909,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1146910,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,UNKNOWN,0,UNKNOWN AMOUNT
1146911,OTD,000000-00-0,,130,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
1146912,OMN,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MINERAL",UNKNOWN,0,UNKNOWN AMOUNT
1146913,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,2,DROP(S)
1146915,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146916,OTH,000000-00-0,,50,GALLON(S),F76 FUEL,YES,50,GALLON(S)
1146917,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1146919,OLB,000000-00-0,,10,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1146920,VCM,000075-01-4,,120,POUND(S),VINYL CHLORIDE,NO,,
1146921,ONG,000000-00-0,,3000,MIL CBF,NATURAL GAS,NO,,
1146922,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146923,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146924,OTF,000000-00-0,,12,GALLON(S),"OIL, MISC: TRANSFORMER",YES,1,GALLON(S)
1146925,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146926,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146927,OMN,000000-00-0,,20,GALLON(S),"OIL, MISC: MINERAL",YES,0,UNKNOWN AMOUNT
1146927,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,UNKNOWN,0,UNKNOWN AMOUNT
1146928,OTH,000000-00-0,,0,UNKNOWN AMOUNT,HEAVY DUTY MOTOR DIESEL OIL,NO,,
1146929,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1146930,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",UNKNOWN,0,UNKNOWN AMOUNT
1146930,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,UNKNOWN,0,UNKNOWN AMOUNT
1146931,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146933,CRF,000000-00-0,,13,POUND(S),CHLOROFORM,NO,,
1146934,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1146935,OTH,000000-00-0,,2,TABLESPOON(S),JP5,YES,2,TABLESPOON(S)
1146936,OIL,000000-00-0,,2,BARREL(S),OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1146937,GAS,000000-00-0,,4,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1146938,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146940,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL (UNKNOWN FUEL),YES,0,UNKNOWN AMOUNT
1146942,AMA,007664-41-7,,0,UNKNOWN AMOUNT,AMMONIA,NO,,
1146943,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146944,AMA,007664-41-7,,500,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1146945,OMT,000000-00-0,,55,GALLON(S),"OIL, MISC: MOTOR",NO,,
1146945,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1146946,OTH,000000-00-0,,5,GALLON(S),JET A FUEL,NO,,
1146948,OTD,000000-00-0,,200,GALLON(S),"OIL, FUEL: NO. 2-D",YES,100,GALLON(S)
1146949,OMN,000000-00-0,,30,GALLON(S),"OIL, MISC: MINERAL",UNKNOWN,5,GALLON(S)
1146950,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146951,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146952,OTH,000000-00-0,,35,GALLON(S),JET A,NO,,
1146953,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146954,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146955,ODS,000000-00-0,,30,BARREL(S),OIL: DIESEL,NO,,
1146956,OHY,000000-00-0,,15,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1146957,ODS,000000-00-0,,12,GALLON(S),OIL: DIESEL,YES,12,GALLON(S)
1146958,NCC,000000-00-0,,300,GALLON(S),MIXTURE OF LAWN CHEMICALS,NO,,
1146960,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1146961,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146962,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1146963,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146964,OLB,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: LUBRICATING",YES,0,UNKNOWN AMOUNT
1146965,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146966,ODS,000000-00-0,,3,GALLON(S),OIL: DIESEL,NO,,
1146967,OMT,000000-00-0,,5,QUART(S),"OIL, MISC: MOTOR",NO,,
1146967,EGL,000107-21-1,,2,QUART(S),ETHYLENE GLYCOL,NO,,
1146968,BSS,000000-00-0,,1,PINT(S),BILGE SLOPS (20% LIGHT OIL),YES,1,PINT(S)
1146970,GPY,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: PYROLYSIS (>5% BENZENE,NO,,
1146972,JPV,000000-00-0,,0,UNKNOWN AMOUNT,"JET FUEL: JP-5 (KEROSENE, HEAVY)",YES,160,GALLON(S)
1146973,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146976,OIL,000000-00-0,,0.36,GALLON(S),OIL: CRUDE,YES,0.36,GALLON(S)
1146977,NCC,000000-00-0,,0,UNKNOWN AMOUNT,LEAD,NO,,
1146978,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146980,NAC,007697-37-2,,300,GALLON(S),NITRIC ACID,YES,300,GALLON(S)
1146980,SCR,000000-00-0,,0,UNKNOWN AMOUNT,SODIUM DICHROMATE,YES,0,UNKNOWN AMOUNT
1146981,OTH,000000-00-0,,0,UNKNOWN AMOUNT,BOAT OILS,YES,0,UNKNOWN AMOUNT
1146982,BSS,000000-00-0,,0,UNKNOWN AMOUNT,BILGE SLOPS,YES,0,UNKNOWN AMOUNT
1146982,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1146983,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1146986,NCC,000000-00-0,,50,GALLON(S),BLACK AQUA INK,YES,10,GALLON(S)
1146987,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
1146988,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1146991,FCL,007705-08-0,,4000,GALLON(S),FERRIC CHLORIDE,NO,,
1146993,ODS,000000-00-0,,20,GALLON(S),OIL: DIESEL,NO,,
