SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
1241315,OHY,000000-00-0,,2,TABLESPOON(S),HYDRAULIC OIL,YES,2,TABLESPOON(S)
1241316,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
1241318,HDC,000000-00-0,,0,UNKNOWN AMOUNT,HYDROGEN CHLORIDE,NO,,
1241319,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1241320,OHY,000000-00-0,,6,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1241321,URE,000000-00-0,,183,GALLON(S),UREA,NO,,
1241323,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1241324,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1241325,OLB,000000-00-0,,20,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1241327,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241328,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241329,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241330,NCC,000000-00-0,,4778.29,POUND(S),OXIDES OF NITROGEN,NO,,
1241330,CMO,000000-00-0,,10431.61,POUND(S),CARBON MONOXIDE,NO,,
1241333,NCC,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN AIR CHEMICALS,NO,,
1241334,NCC,000000-00-0,,22000,POUND(S),ALUMINA,NO,,
1241335,OOD,000000-00-0,,75,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
1241336,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1241337,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SILICON,NO,,
1241337,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CONCRETE,NO,,
1241338,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241339,OSX,000000-00-0,,250,GALLON(S),"OIL, FUEL: NO. 6",YES,250,GALLON(S)
1241341,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241343,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1241344,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1241345,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1241346,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1241347,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241348,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1241350,ODS,000000-00-0,,500,GALLON(S),OIL: DIESEL,NO,,
1241351,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241353,OTH,000000-00-0,,5,QUART(S),OTHER OIL,NO,,
1241354,OLB,000000-00-0,,1,CUP(S),"OIL, MISC: LUBRICATING",YES,1,CUP(S)
1241355,ONG,000000-00-0,,8.49,MIL CBF,NATURAL GAS,NO,,
1241357,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241358,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241359,OTH,000000-00-0,,6,OUNCE(S),RESIDUAL OIL,YES,6,OUNCE(S)
1241360,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241362,NCC,000000-00-0,,435,POUND(S),"1,1,1,2,3,3,3-HEPTAFLUOROPROPANE",NO,,
1241364,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PESTICIDES CHEMICALS,YES,0,UNKNOWN AMOUNT
1241365,NCC,000000-00-0,,100,POUND(S),BIPHENYL CONTAINED IN DOWTHERM,NO,,
1241366,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,NO,,
1241367,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BIPHENYL,NO,,
1241368,OMN,000000-00-0,,15,GALLON(S),"OIL, MISC: MINERAL",YES,15,GALLON(S)
1241371,OTD,000000-00-0,,30,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
1241372,OIL,000000-00-0,,236.05,GALLON(S),OIL: CRUDE,YES,236.05,GALLON(S)
1241373,OTH,000000-00-0,,75,GALLON(S),DIESEL AND OIL MIXTURE,NO,,
1241375,OTH,000000-00-0,,0.5,GALLON(S),OTHER OIL - OIL BASED PAINT,YES,0.5,GALLON(S)
1241378,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,YES,2,GALLON(S)
1241379,OHY,000000-00-0,,55,GALLON(S),HYDRAULIC OIL,YES,55,GALLON(S)
1241381,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241385,KRS,000000-00-0,,0,UNKNOWN AMOUNT,KEROSENE,UNKNOWN,0,UNKNOWN AMOUNT
1241386,OUN,000000-00-0,,5,GALLON(S),UNKNOWN OIL (BELIEVED TO BE HEATING OIL),YES,5,GALLON(S)
1241387,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241389,OTB,000000-00-0,,60,GALLON(S),"OIL, MISC: TURBINE",YES,0,UNKNOWN AMOUNT
1241391,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SWIMMING POOL WATER,YES,0,UNKNOWN AMOUNT
1241392,OTH,000000-00-0,,0,UNKNOWN AMOUNT,ASSORTED OILS,YES,0,UNKNOWN AMOUNT
1241392,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1241392,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN FUELS,YES,0,UNKNOWN AMOUNT
1241392,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SEWAGE,YES,0,UNKNOWN AMOUNT
1241393,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1241394,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1241398,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241399,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,NO,,
1241404,DZB,000000-00-0,,360,BARREL(S),DRILLING BRINE (WITH ZINC SALTS),NO,,
1241404,OIL,000000-00-0,,1,BARREL(S),OIL: CRUDE,NO,,
1241406,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241407,HFS,000000-00-0,,1000,GALLON(S),HYDROFLUOROSILICIC ACID (25% OR,YES,10,GALLON(S)
1241408,OIL,000000-00-0,,6,OUNCE(S),OIL: CRUDE,YES,1.2,OUNCE(S)
1241409,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1241410,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1241410,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,YES,0,UNKNOWN AMOUNT
1241413,RAM,000000-00-0,,0,UNKNOWN AMOUNT,RADIOACTIVE MATERIAL (DETECTED ON METAL SCRAP),UNKNOWN,0,UNKNOWN AMOUNT
1241414,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL - UNKNOWN CHEMICAL,NO,,
1241415,SFD,000000-00-0,,2955,POUND(S),SULFUR DIOXIDE,NO,,
1241416,SFD,000000-00-0,,1589,POUND(S),SULFUR DIOXIDE,NO,,
1241417,SFA,007664-93-9,,100,GALLON(S),SULFURIC ACID,NO,,
1241418,OTH,000000-00-0,,10,GALLON(S),USED COOKING OIL,NO,,
1241419,OHY,000000-00-0,,25,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1241420,OUN,000000-00-0,,382.52,UNKNOWN AMOUNT,UNKNOWN OIL,YES,382.52,UNKNOWN AMOUNT
1241421,OHY,000000-00-0,,1,QUART(S),HYDRAULIC OIL,YES,1,QUART(S)
1241422,OHY,000000-00-0,,1,CUP(S),HYDRAULIC OIL,YES,1,CUP(S)
1241423,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241424,ODS,000000-00-0,,45,GALLON(S),OIL: DIESEL,NO,,
1241425,OUN,000000-00-0,,500,GALLON(S),UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241426,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
1241427,OIL,000000-00-0,,1,QUART(S),OIL: CRUDE,YES,1,QUART(S)
1241428,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1241430,ODS,000000-00-0,,16,GALLON(S),OIL: DIESEL,YES,16,GALLON(S)
1241431,NCC,000000-00-0,,1,EACH,NO CHRIS CODE - CELL PHONE BATTERY (UNKNOWN IF IT IS LITHIUM),NO,,
1241432,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241433,GAS,000000-00-0,,1,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1241435,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ASBESTOS,NO,,
1241436,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ASBESTOS,NO,,
1241436,NCC,000000-00-0,,0,UNKNOWN AMOUNT,LEAD,NO,,
1241439,ODS,000000-00-0,,200,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1241440,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1241441,OTW,000000-00-0,,0,UNKNOWN AMOUNT,HEATING OIL,NO,,
1241442,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241443,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241444,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241445,GAS,000000-00-0,,1000,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1241446,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1241446,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1241447,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241448,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1241450,GAS,000000-00-0,,0.5,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1241451,ODS,000000-00-0,,200,GALLON(S),OIL: DIESEL,YES,200,GALLON(S)
1241451,GAS,000000-00-0,,1200,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,1200,GALLON(S)
1241452,CMO,000000-00-0,,4093.16,POUND(S),CARBON MONOXIDE,NO,,
1241452,NCC,000000-00-0,,2050.3,POUND(S),OXIDES OF NITROGEN,NO,,
1241453,OIL,000000-00-0,,19.79,GALLON(S),OIL: CRUDE,YES,19.79,GALLON(S)
1241454,PRP,000000-00-0,,0,UNKNOWN AMOUNT,PROPANE,NO,,
1241455,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SAND,NO,,
1241456,OMT,000000-00-0,,1,GALLON(S),"OIL, MISC: MOTOR",YES,1,GALLON(S)
1241457,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1241457,OMT,000000-00-0,,15,GALLON(S),"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1241458,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1241460,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241460,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1241460,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ASBESTOS,YES,0,UNKNOWN AMOUNT
1241462,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1241466,PRP,000000-00-0,,0,UNKNOWN AMOUNT,PROPANE,NO,,
1241467,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1241469,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241470,NCC,000000-00-0,,10,GALLON(S),MILK,YES,1,GALLON(S)
1241471,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
1241474,PRP,000000-00-0,,0,UNKNOWN AMOUNT,PROPANE,NO,,
1241475,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1241477,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241478,PRP,000000-00-0,,0,UNKNOWN AMOUNT,PROPANE,NO,,
1241479,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241480,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIALS,YES,0,UNKNOWN AMOUNT
1241480,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241480,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SEWAGE,YES,0,UNKNOWN AMOUNT
1241481,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,YES,3,GALLON(S)
1241482,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241483,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,NO,,
1241486,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241487,NCC,000000-00-0,,5,GALLON(S),NO CHRIS CODE - PAINT,YES,5,GALLON(S)
1241488,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241489,OTH,000000-00-0,,10,GALLON(S),100 OCTANE AVIATION FUEL,NO,,
1241491,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241492,MAL,000000-00-0,,2,GALLON(S),METHYL ALCOHOL (METHANOL),NO,,
1241495,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1241496,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1241498,EDC,000000-00-0,,0.1,PART(S) PER MILLION,ETHYLENE DICHLORIDE,NO,,
1241498,VCM,000075-01-4,,0.1,PART(S) PER MILLION,VINYL CHLORIDE,NO,,
1241501,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1241502,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241503,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241504,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1241504,CLX,007782-50-5,,0,UNKNOWN AMOUNT,CHLORINE,YES,0,UNKNOWN AMOUNT
1241509,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241510,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241511,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241512,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241514,GAS,000000-00-0,,45,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,45,GALLON(S)
1241516,OLB,000000-00-0,,3,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1241517,OMT,000000-00-0,,2.5,GALLON(S),"OIL, MISC: MOTOR",YES,2.5,GALLON(S)
1241517,GAS,000000-00-0,,2.5,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,2.5,GALLON(S)
1241518,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241519,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241521,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1241522,ODS,000000-00-0,,75,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1241525,OTH,000000-00-0,,1,TEASPOON(S),OTHER OIL - PRODUCED WATER,YES,1,TEASPOON(S)
1241529,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1241530,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1241532,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241534,HDS,007783-06-4,,100,POUND(S),HYDROGEN SULFIDE,NO,,
1241536,LTM,000000-00-0,,0,UNKNOWN AMOUNT,LITHIUM,NO,,
1241537,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NO CHRIS CODE - RAW SEWAGE,YES,0,UNKNOWN AMOUNT
1241538,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1241539,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL - TRANSMISSION FLUID,NO,,
1241539,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1241539,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1241540,NCC,000000-00-0,,200,GALLON(S),DILUTED ACID WASH SOLUTION,NO,,
1241541,TOL,000108-88-3,,0,UNKNOWN AMOUNT,TOLUENE,NO,,
1241541,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
1241542,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1241543,OTH,000000-00-0,,0,UNKNOWN AMOUNT,TRANSMISSION OIL,YES,0,UNKNOWN AMOUNT
1241544,ODS,000000-00-0,,90,GALLON(S),OIL: DIESEL,NO,,
1241545,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1241546,OTH,000000-00-0,,15,BARREL(S),DISTILLATE,NO,,
1241547,NCC,000000-00-0,,0,UNKNOWN AMOUNT,"CRUDE, SULFATE & TERPENTINE MIXTURE (UN1993)",NO,,
1241549,BDI,000000-00-0,,72,POUND(S),"1, 3 BUTADIENE",NO,,
1241551,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1241553,OUN,000000-00-0,,2,QUART(S),UNKNOWN OIL,NO,,
1241554,OTH,000000-00-0,,61,BARREL(S),DRILLING MUD,YES,61,BARREL(S)
1241555,UNK,000000-00-0,,55,GALLON(S),UNKNOWN MATERIAL,YES,55,GALLON(S)
1241556,MCR,007439-97-6,,0,UNKNOWN AMOUNT,MERCURY,NO,0,UNKNOWN AMOUNT
1241559,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241560,ASP,000000-00-0,,0,UNKNOWN AMOUNT,ASPHALT,NO,,
1241561,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ACID,NO,,
1241562,PRP,000000-00-0,,0,UNKNOWN AMOUNT,PROPANE,NO,,
1241563,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",YES,2,GALLON(S)
1241564,OUN,000000-00-0,,1,GALLON(S),UNKNOWN OIL,YES,1,GALLON(S)
1241565,OTF,000000-00-0,,25,GALLON(S),"OIL, MISC: TRANSFORMER",NO,,
1241566,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",NO,,
1241567,OIL,000000-00-0,,67.85,GALLON(S),OIL: CRUDE,YES,67.85,GALLON(S)
1241569,OLB,000000-00-0,,5,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1241570,ONG,000000-00-0,,598000,CUBIC FEET,NATURAL GAS,NO,0,
1241571,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
1241571,TOL,000108-88-3,,0,UNKNOWN AMOUNT,TOLUENE,NO,,
1241573,OOD,000000-00-0,,10,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
1241574,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE / WATER MIXTURE,YES,0,UNKNOWN AMOUNT
1241575,HDC,000000-00-0,,1,POUND(S),HYDROGEN CHLORIDE,NO,,
1241575,VCM,000075-01-4,,1,POUND(S),VINYL CHLORIDE,NO,,
1241575,EDC,000000-00-0,,1,POUND(S),ETHYLENE DICHLORIDE,NO,,
1241576,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PAINT,NO,,
1241576,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RUNOFF WATER,NO,,
1241577,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1241578,GAS,000000-00-0,,4000,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1241578,ODS,000000-00-0,,4000,GALLON(S),OIL: DIESEL,NO,,
1241582,MCR,007439-97-6,,1,OUNCE(S),MERCURY,NO,,
1241584,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
1241585,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1241588,EGL,000107-21-1,,2,GALLON(S),ETHYLENE GLYCOL,NO,,
1241590,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1241591,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1241592,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241595,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL (DEGREASER),YES,0,UNKNOWN AMOUNT
1241597,OHY,000000-00-0,,1,LITER(S),HYDRAULIC OIL,YES,1,LITER(S)
1241598,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SILICA DUST AND SAND,UNKNOWN,0,UNKNOWN AMOUNT
1241600,NCC,000000-00-0,,826,POUND(S),NO CHRIS CODE - YELLOW PELLETS (BELIEVE TO BE FERTILIZER),NO,,
1241603,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,YES,5,GALLON(S)
1241605,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1241606,OMN,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MINERAL",NO,,
1241607,SHD,001310-73-2,,2.5,GALLON(S),SODIUM HYDROXIDE,NO,,
1241608,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,YES,5,GALLON(S)
1241609,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241611,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1241611,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1241612,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241613,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241614,OIL,000000-00-0,,5,GALLON(S),OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1241615,OHY,000000-00-0,,50,GALLON(S),HYDRAULIC OIL,NO,,
1241618,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241619,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1241620,NCC,000000-00-0,,0,UNKNOWN AMOUNT,"UN#1993 (LISTED AS SOLVENT NAPTHA PETROLEUM LIGHT AROMATIC, CLASS 3)",NO,,
1241621,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL,UNKNOWN,0,UNKNOWN AMOUNT
1241621,OWA,000000-00-0,,0,UNKNOWN AMOUNT,WASTE OIL,UNKNOWN,0,UNKNOWN AMOUNT
1241621,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,UNKNOWN,0,UNKNOWN AMOUNT
1241622,BDI,000000-00-0,,0,UNKNOWN AMOUNT,"1,3 BUTADIENE",NO,,
1241622,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
1241622,NCC,000000-00-0,,0,UNKNOWN AMOUNT,VOLATILE ORGANIC COMPOUNDS,NO,,
1241623,NCC,000000-00-0,,0,UNKNOWN AMOUNT,STOVE OIL CONTAMINATED SOIL,NO,,
1241624,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
1241625,ODS,000000-00-0,,200,GALLON(S),OIL: DIESEL,NO,,
1241627,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1241628,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1241629,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1241630,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1241631,OTH,000000-00-0,,10,BARREL(S),CONDENSATE,NO,10,BARREL(S)
1241632,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,UNKNOWN,0,UNKNOWN AMOUNT
1241633,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1241633,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
