SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
1010189,ODS,000000-00-0,,75,GALLON(S),OIL: DIESEL,NO,,
1010190,OLB,000000-00-0,,25,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1010191,HDS,007783-06-4,,120,POUND(S),HYDROGEN SULFIDE,NO,,
1010191,SFD,000000-00-0,,10000,POUND(S),SULFUR DIOXIDE,NO,,
1010192,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1010192,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,NO,,
1010193,AMA,007664-41-7,,100,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1010195,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010196,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,YES,5,GALLON(S)
1010197,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1010199,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1010200,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010201,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010202,OHY,000000-00-0,,2,GALLON(S),HYDRAULIC OIL,NO,,
1010203,DMA,000124-40-3,,3,POUND(S),DIMETHYLAMINE,NO,,
1010204,OUN,000000-00-0,,0,UNKNOWN AMOUNT,OILY BILGE WATER,YES,0,UNKNOWN AMOUNT
1010205,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1010205,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1010206,ONG,000000-00-0,,7883000,CUBIC FEET,NATURAL GAS,NO,,
1010207,OTH,000000-00-0,,1,CUP(S),"""RESIDUAL SLOP OIL AND WATER""",YES,1,CUP(S)
1010209,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1010210,OHY,000000-00-0,,25,GALLON(S),HYDRAULIC OIL,NO,,
1010211,ETH,000000-00-0,,0,UNKNOWN AMOUNT,ETHANE,NO,,
1010211,PRP,000000-00-0,,0,UNKNOWN AMOUNT,PROPANE,NO,,
1010211,NCC,000000-00-0,,0,UNKNOWN AMOUNT,C-5 MATERIAL RANGE AND HIGHER (PENTANE),NO,,
1010212,OTH,000000-00-0,,15,GALLON(S),OTHER OIL (FUEL GRADE ETHANOL),NO,,
1010214,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,NO,,
1010215,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010216,AMN,000000-00-0,,1000,POUND(S),AMMONIUM NITRATE,NO,,
1010217,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1010218,OIL,000000-00-0,,6.41,GALLON(S),OIL: CRUDE,YES,6.41,GALLON(S)
1010220,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
1010221,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,NO,,
1010222,MCR,007439-97-6,,5,POUND(S),MERCURY,NO,,
1010224,OTH,000000-00-0,,60,GALLON(S),OILY WASTE WATER,NO,,
1010227,ODS,000000-00-0,,1,PINT(S),OIL: DIESEL,YES,1,PINT(S)
1010229,OHY,000000-00-0,,10,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
1010230,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
1010231,OHY,000000-00-0,,2,TABLESPOON(S),HYDRAULIC OIL,YES,2,TABLESPOON(S)
1010232,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010233,OTH,000000-00-0,,35,GALLON(S),AUTOMATIC TRANSMISSION FLUID,NO,,
1010234,OTH,000000-00-0,,35,GALLON(S),OTHER OIL (TRANSMISSION FLUID),NO,,
1010235,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010235,NCC,000000-00-0,,0,UNKNOWN AMOUNT,MIXED SOLVENTS,UNKNOWN,0,UNKNOWN AMOUNT
1010235,CMO,000000-00-0,,0,UNKNOWN AMOUNT,CARBON MONOXIDE,NO,,
1010237,OTH,000000-00-0,,75,GALLON(S),DIELECTRIC FLUID,UNKNOWN,0,UNKNOWN AMOUNT
1010238,OHY,000000-00-0,,3,GALLON(S),HYDRAULIC OIL,NO,,
1010239,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1010240,OTW,000000-00-0,,1,GALLON(S),"OIL, FUEL: NO. 2",NO,,
1010241,OSX,000000-00-0,,3,GALLON(S),"OIL, FUEL: NO. 6",YES,3,GALLON(S)
1010242,OVG,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, EDIBLE: VEGETABLE",YES,0,UNKNOWN AMOUNT
1010243,OIL,000000-00-0,,3,GALLON(S),OIL: CRUDE,YES,3,GALLON(S)
1010243,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,YES,0,UNKNOWN AMOUNT
1010244,GAS,000000-00-0,,150,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1010245,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010246,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010248,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1010249,OHY,000000-00-0,,1,TABLESPOON(S),HYDRAULIC OIL,YES,1,TABLESPOON(S)
1010250,SFA,007664-93-9,,100,GALLON(S),SULFURIC ACID,NO,,
1010251,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1010251,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1010251,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1010253,PRP,000000-00-0,,10,GALLON(S),PROPANE,NO,,
1010254,OLB,000000-00-0,,11,GALLON(S),"OIL, MISC: LUBRICATING",YES,0,UNKNOWN AMOUNT
1010256,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ASBESTOS,NO,,
1010256,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1010257,NCC,000000-00-0,,0,UNKNOWN AMOUNT,FERTILIZER,NO,,
1010258,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,NO,,
1010259,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
1010260,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1010261,MAL,000000-00-0,,0,UNKNOWN AMOUNT,METHYL ALCOHOL,NO,,
1010262,NCC,000000-00-0,,100,GALLON(S),HERBICIDE,NO,,
1010263,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1010264,NCC,000000-00-0,,100,GALLON(S),POTASSIUM CARBONATE POTASSIUM HYDROXIDE,NO,,
1010265,OWA,000000-00-0,,0,UNKNOWN AMOUNT,WASTE OIL,YES,0,UNKNOWN AMOUNT
1010266,OHY,000000-00-0,,1,CUP(S),HYDRAULIC OIL,YES,1,CUP(S)
1010267,ODS,000000-00-0,,0.00717,GALLON(S),OIL: DIESEL,YES,0.00717,GALLON(S)
1010268,EOX,000075-21-8,,10,POUND(S),ETHYLENE OXIDE,NO,,
1010269,ODS,000000-00-0,,0.08,GALLON(S),OIL: DIESEL,YES,0.08,GALLON(S)
1010270,HDS,007783-06-4,,100,POUND(S),HYDROGEN SULFIDE,NO,,
1010271,NCC,000000-00-0,,2,BARREL(S),HIGHLY VOLATILE LIQUID (HVL),NO,,
1010272,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
1010274,DRM,000000-00-0,,0,UNKNOWN AMOUNT,DRILLING MUD (LOW TOXICITY),YES,0,UNKNOWN AMOUNT
1010275,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1010276,VCM,000075-01-4,,1,POUND(S),VINYL CHLORIDE,NO,,
1010276,EDC,000000-00-0,,100,POUND(S),ETHYLENE DICHLORIDE,NO,,
1010276,CRF,000000-00-0,,10,POUND(S),CHLOROFORM,NO,,
1010277,AMA,007664-41-7,,90,GALLON(S),"AMMONIA, ANHYDROUS",NO,,
1010278,OSX,000000-00-0,,1,PINT(S),"OIL, FUEL: NO. 6",YES,1,PINT(S)
1010279,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
1010280,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1010281,EGL,000107-21-1,,2,GALLON(S),ETHYLENE GLYCOL,NO,,
1010283,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1010285,OLB,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: LUBRICATING",NO,,
1010286,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,YES,10,GALLON(S)
1010287,NCC,000000-00-0,,0,UNKNOWN AMOUNT,TIRES,NO,,
1010287,NCC,000000-00-0,,0,UNKNOWN AMOUNT,COPPER WIRES,NO,,
1010288,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010290,ODS,000000-00-0,,2,GALLON(S),OIL: DIESEL,NO,,
1010291,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010293,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",YES,0,UNKNOWN AMOUNT
1010294,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",UNKNOWN,0,UNKNOWN AMOUNT
1010294,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HOUSEHOLD WASTE,UNKNOWN,0,UNKNOWN AMOUNT
1010294,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1010296,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1010298,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010301,OHY,000000-00-0,,3,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
1010303,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010304,NCC,000000-00-0,,1,GALLON(S),"""CLASS 8 CORROSIVE"" (UN3266)",NO,,
1010307,NCC,000-000-00,,0,UNKNOWN AMOUNT,HELIUM COMPRESSED GAS (UN 1046),NO,,
1010308,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,YES,5,GALLON(S)
1010311,SHD,001310-73-2,,10,GALLON(S),SODIUM HYDROXIDE,NO,,
1010312,OIL,000000-00-0,,2,GALLON(S),OIL: CRUDE,NO,,
1010313,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1010314,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010316,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1010318,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1010319,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1010320,OTH,000000-00-0,,0,UNKNOWN AMOUNT,EITHER DIESEL FUEL OR KEROSENE,YES,0,UNKNOWN AMOUNT
1010321,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1010322,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1010324,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
1010325,GAS,000000-00-0,,1,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1010327,OIL,000000-00-0,,1,BARREL(S),OIL: CRUDE,NO,,
1010327,OTH,000000-00-0,,1,POUND(S),F037 HAZARDOUS WASTE,NO,,
1010330,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1010331,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1010332,OWA,000000-00-0,,5,GALLON(S),WASTE OIL,YES,5,GALLON(S)
1010334,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1010335,OLB,000000-00-0,,4,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1010337,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010339,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010340,EAL,000000-00-0,,1,GALLON(S),ETHYL ALCOHOL,NO,,
1010341,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010342,PRP,000000-00-0,,0,UNKNOWN AMOUNT,PROPANE,NO,,
1010343,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010345,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010346,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1010348,SFD,000000-00-0,,500,POUND(S),SULFUR DIOXIDE,NO,,
1010348,HDS,007783-06-4,,100,POUND(S),HYDROGEN SULFIDE,NO,,
1010350,OTF,000000-00-0,,1,GALLON(S),"OIL, MISC: TRANSFORMER",YES,1,GALLON(S)
1010351,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
1010352,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1010352,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,NO,,
1010352,OWA,000000-00-0,,0,UNKNOWN AMOUNT,WASTE OIL,NO,,
1010353,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1010354,MAL,000000-00-0,,0,UNKNOWN AMOUNT,METHYL ALCOHOL,YES,0,UNKNOWN AMOUNT
1010355,EAL,000000-00-0,,500,GALLON(S),ETHYL ALCOHOL,NO,,
1010356,OIL,000000-00-0,,2.5,GALLON(S),OIL: CRUDE,YES,2.5,GALLON(S)
1010357,OUN,000000-00-0,,3,GALLON(S),UNKNOWN OIL,YES,3,GALLON(S)
1010358,MTH,000000-00-0,,0,UNKNOWN AMOUNT,METHANE,NO,,
1010359,OHY,000000-00-0,,30,GALLON(S),HYDRAULIC OIL,UNKNOWN,0,UNKNOWN AMOUNT
1010360,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1010360,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1010361,OTW,000000-00-0,,58,PART(S) PER MILLION,"OIL, FUEL: NO. 2",NO,,
1010363,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1010365,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010366,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1010367,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010368,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1010370,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010371,ODS,000000-00-0,,200,LITER(S),OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
1010371,OHY,000000-00-0,,95,LITER(S),HYDRAULIC OIL,UNKNOWN,0,UNKNOWN AMOUNT
1010371,OLB,000000-00-0,,68,LITER(S),"OIL, MISC: LUBRICATING",UNKNOWN,0,UNKNOWN AMOUNT
1010371,NCC,000000-00-0,,1,EACH,BULLDOZER,YES,1,EACH
1010372,OTH,000000-00-0,,14,GALLON(S),JET-A,NO,,
1010373,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1010375,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1010376,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1010377,HPN,000000-00-0,,0.5,GALLON(S),HYDROGEN PEROXIDE SOLUTION (>8%,NO,,
1010378,OMN,000000-00-0,,20,GALLON(S),"OIL, MISC: MINERAL",YES,10,GALLON(S)
1010379,AMA,007664-41-7,,250,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1010380,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010381,EAL,000000-00-0,,0,UNKNOWN AMOUNT,ETHYL ALCOHOL,NO,,
1010382,OVG,000000-00-0,,50,GALLON(S),"OIL, EDIBLE: VEGETABLE",NO,,
1010383,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SAND BLASTING GRIT,NO,,
1010384,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
1010385,ODS,000000-00-0,,1000,GALLON(S),OIL: DIESEL,NO,,
1010386,AMA,007664-41-7,,250,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1010387,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1010389,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010390,OTH,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS CONDENSATE,NO,,
1010392,OHY,000000-00-0,,2500,LITER(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1010393,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010394,DMS,000000-00-0,,10,GALLON(S),DIMETHYL SULFOXIDE,NO,,
1010395,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010396,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,YES,100,GALLON(S)
1010397,SHP,000000-00-0,,50,GALLON(S),SODIUM HYPOCHLORITE (15% OR LESS,NO,,
1010398,NCC,000000-00-0,,0,UNKNOWN AMOUNT,WASTE WATER,NO,,
1010399,ODS,000000-00-0,,250,GALLON(S),OIL: DIESEL,YES,250,GALLON(S)
1010401,VCM,000075-01-4,,0,UNKNOWN AMOUNT,VINYL CHLORIDE,NO,,
1010402,ODS,000000-00-0,,2,BARREL(S),OIL: DIESEL,YES,2,BARREL(S)
1010405,OLB,000000-00-0,,10,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1010406,PTC,000151-50-8,,0,UNKNOWN AMOUNT,POTASSIUM CYANIDE,NO,,
1010406,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HYDROGEN CYANIDE,NO,,
1010407,OIL,000000-00-0,,0.5,BARREL(S),OIL: CRUDE,YES,1,GALLON(S)
1010408,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
1010409,NCC,000000-00-0,,0,UNKNOWN AMOUNT,EMPTY RESIDUE ALCOHOL,NO,,
1010410,OLB,000000-00-0,,4,QUART(S),"OIL, MISC: LUBRICATING",NO,,
1010411,OHY,000000-00-0,,40,GALLON(S),HYDRAULIC OIL,YES,10,GALLON(S)
1010412,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010413,OLB,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: LUBRICATING",NO,,
1010414,OLB,000000-00-0,,1,PINT(S),"OIL, MISC: LUBRICATING",YES,1,PINT(S)
1010415,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010416,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,YES,5,GALLON(S)
1010417,ODS,000000-00-0,,0.5,GALLON(S),OIL: DIESEL,YES,0.5,GALLON(S)
1010418,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",UNKNOWN,0,UNKNOWN AMOUNT
1010418,NCC,000000-00-0,,0,UNKNOWN AMOUNT,USED PAINT THINNER,UNKNOWN,0,UNKNOWN AMOUNT
1010419,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010420,NCC,000000-00-0,,2,EACH,MEDICAL SYRINGE,YES,2,EACH
1010422,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,NO,,
1010423,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010424,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1010425,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,YES,2,GALLON(S)
1010428,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
1010428,NTO,000000-00-0,,200,POUND(S),NITROUS OXIDE,NO,,
1010428,BNZ,000071-43-2,,10,POUND(S),BENZENE,NO,,
1010428,HDS,007783-06-4,,100,POUND(S),HYDROGEN SULFIDE,NO,,
1010428,NCC,000000-00-0,,100,POUND(S),VOC,NO,,
1010431,OTH,000000-00-0,,10,GALLON(S),OTHER OIL,YES,7,GALLON(S)
1010432,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010433,OSX,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 6",YES,0,UNKNOWN AMOUNT
1010433,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",YES,0,UNKNOWN AMOUNT
1010434,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1010435,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
1010436,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
1010440,OIL,000000-00-0,,2.54,GALLON(S),OIL: CRUDE,YES,2.54,GALLON(S)
1010441,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010442,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010445,ODS,000000-00-0,,60,GALLON(S),OIL: DIESEL,UNKNOWN,15,GALLON(S)
1010446,OIL,000000-00-0,,8,BARREL(S),OIL: CRUDE,NO,,
1010447,OTD,000000-00-0,,60,GALLON(S),"OIL, FUEL: NO. 2-D",UNKNOWN,0,UNKNOWN AMOUNT
1010448,ODS,000000-00-0,,3,GALLON(S),OIL: DIESEL,YES,3,GALLON(S)
1010449,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1010450,NCC,000000-00-0,,0,UNKNOWN AMOUNT,LIMESTONE,YES,0,UNKNOWN AMOUNT
1010451,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010452,SHD,001310-73-2,,100,GALLON(S),SODIUM HYDROXIDE,YES,0,UNKNOWN AMOUNT
1010454,OTH,000000-00-0,,0,UNKNOWN AMOUNT,FUEL OIL,NO,,
1010455,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010456,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1010457,AMA,007664-41-7,,0,UNKNOWN AMOUNT,AMMONIA,NO,,
1010458,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010459,OTH,000000-00-0,,1,GALLON(S),DIESEL FUEL ADDITIVE,NO,,
1010460,NCC,000000-00-0,,0,UNKNOWN AMOUNT,WATER FROM COMMERCIAL VEHICLE WASHING,YES,0,UNKNOWN AMOUNT
1010461,ODS,000000-00-0,,40,GALLON(S),OIL: DIESEL,NO,,
1010462,GAS,000000-00-0,,4,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1010464,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010465,MAR,000000-00-0,,1,EACH,DELCO S2000 08-043679,YES,1,EACH
1010466,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1010467,NCC,000000-00-0,,900,TON(S),COAL,NO,,
1010468,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1010469,MAR,000000-00-0,,1,EACH,DELCO S200 08-043641 LLNR 18750,YES,1,EACH
1010471,MAR,000000-00-0,,1,EACH,08-045236,YES,1,EACH
1010472,ODS,000000-00-0,,0,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1010472,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL,YES,0,UNKNOWN AMOUNT
1010473,OHY,000000-00-0,,15,GALLON(S),HYDRAULIC OIL,YES,15,GALLON(S)
1010474,NCC,000000-00-0,,2,GALLON(S),PAINT (HAZE GREY- ENAMEL),YES,2,GALLON(S)
1010475,OHY,000000-00-0,,1,TEASPOON(S),HYDRAULIC OIL,YES,1,TEASPOON(S)
1010476,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,NO,,
